"link","name","type"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003860436727.pdf&mfkind_id=00038&mf_id=00038139","96.03.22 縣都委會第363次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003898492546.pdf&mfkind_id=00038&mf_id=00038138","96.03.15 縣都委會第362次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003826178255.pdf&mfkind_id=00038&mf_id=00038137","96.01.24 縣都委會第361次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003800655219.pdf&mfkind_id=00038&mf_id=00038136","95.12.27 縣都委會第360次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003829059871.pdf&mfkind_id=00038&mf_id=00038135","95.11.29 縣都委會第359次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003854203926.pdf&mfkind_id=00038&mf_id=00038134","95.10.12 縣都委會第358次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003829036975.pdf&mfkind_id=00038&mf_id=00038133","95.09.07 縣都委會第357次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003815957892.pdf&mfkind_id=00038&mf_id=00038132","95.08.03 縣都委會第356次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003805159631.pdf&mfkind_id=00038&mf_id=00038131","95.06.26 縣都委會第355次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003840805337.pdf&mfkind_id=00038&mf_id=00038130","95.06.08 縣都委會第354次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003821912092.pdf&mfkind_id=00038&mf_id=00038129","95.05.18 縣都委會第353次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003861220075.pdf&mfkind_id=00038&mf_id=00038128","95.04.12 縣都委會第352次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003848555512.pdf&mfkind_id=00038&mf_id=00038127","95.03.02 縣都委會第351次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003804099038.pdf&mfkind_id=00038&mf_id=00038126","94.12.15 縣都委會第350次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003883985618.pdf&mfkind_id=00038&mf_id=00038125","94.11.24 縣都委會第349次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003871791884.pdf&mfkind_id=00038&mf_id=00038124","94.11.03 縣都委會第348次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003860547456.pdf&mfkind_id=00038&mf_id=00038123","94.10.20 縣都委會第347次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003829096408.pdf&mfkind_id=00038&mf_id=00038122","94.09.29 縣都委會第346次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003832656414.p1.exe&mfkind_id=00038&mf_id=00038121","94.08.18 縣都委會第345次會議紀錄 -1","P1.EXE"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003873607122.p2.rar&mfkind_id=00038&mf_id=00038120","94.08.18 縣都委會第345次會議紀錄 -2","P2.RAR"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003879717445.pdf&mfkind_id=00038&mf_id=00038119","94.07.07 縣都委會第344次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003878647680.pdf&mfkind_id=00038&mf_id=00038118","94.06.30 縣都委會第343次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003831706646.pdf&mfkind_id=00038&mf_id=00038117","94.06.09 縣都委會第342次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003806250836.pdf&mfkind_id=00038&mf_id=00038116","94.05.12 縣都委會第341次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003822471006.pdf&mfkind_id=00038&mf_id=00038115","94.04.07 縣都委會第340次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003868272271.pdf&mfkind_id=00038&mf_id=00038114","94.03.03 縣都委會第339次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003898796108.pdf&mfkind_id=00038&mf_id=00038113","94.01.27 縣都委會第338次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003859077802.pdf&mfkind_id=00038&mf_id=00038112","93.12.30 縣都委會第337次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003818813468.pdf&mfkind_id=00038&mf_id=00038111","93.11.25 縣都委會第336次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003846045168.pdf&mfkind_id=00038&mf_id=00038110","93.10.14 縣都委會第335次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003819587002.pdf&mfkind_id=00038&mf_id=00038109","93.09.23縣都委會第334次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003897960911.pdf&mfkind_id=00038&mf_id=00038108","93.08.26 縣都委會第333次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003899760035.pdf&mfkind_id=00038&mf_id=00038107","93.07.22 縣都委會第332次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003841385881.pdf&mfkind_id=00038&mf_id=00038106","93.07.08 縣都委會第331次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003859741133.pdf&mfkind_id=00038&mf_id=00038105","93.05.27 縣都委會第330次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003847697323.pdf&mfkind_id=00038&mf_id=00038104","93.05.06 縣都委會第329次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003857313950.pdf&mfkind_id=00038&mf_id=00038103","93.04.01 縣都委會第328次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003819968657.pdf&mfkind_id=00038&mf_id=00038102","93.02.26 縣都委會第327次會議紀錄","PDF"
"http://www.planning.ntpc.gov.tw/web/adowndoc?file=/ap/fdownload/downfile/0003885648258.pdf&mfkind_id=00038&mf_id=00038101","93.01.29 縣都委會第326次會議紀錄","PDF"
